date,country,country_code,country_grade,country_grade_numeric,short_term_risk,short_term_risk_value,zscore_grade,zscore_risk,trade_payment_pillar_score
2023-06-01,Suriname,MAF,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-06-01,Svalbard & Jan Mayen,SPM,A,6,1 (Low),1,-1.229272728916408,-1.256587681263164,-1.2789604179271576
2023-06-01,Sweden,VCT,AA,3,1 (Low),1,-1.6317981696437966,-1.256587681263164,-1.4860573666499646
2023-06-01,Switzerland,SDN,AA,3,1 (Low),1,-1.6317981696437966,-1.256587681263164,-1.4860573666499646
2023-06-01,Syria,SUR,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-06-01,Taiwan,SJM,A,6,1 (Low),1,-1.229272728916408,-1.256587681263164,-1.2789604179271576
2023-06-01,Tajikistan,SWE,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-06-01,Tanzania,CHE,C,21,3 (Sensitive),3,0.7833544747205352,0.43083006214737035,0.6246907333791489
2023-06-01,Thailand,SYR,B,15,2 (Medium),2,-0.021696406734242106,-0.4128788095578968,-0.22358636791260117
2023-06-01,Timor Leste,TWN,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-06-01,Togo,TJK,C,21,3 (Sensitive),3,0.7833544747205352,0.43083006214737035,0.6246907333791489
2023-06-01,Tonga,TZA,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-06-01,Trinidad & Tobago,THA,B,15,3 (Sensitive),3,-0.021696406734242106,0.43083006214737035,0.2104968359335354
2023-06-01,Tunisia,TLS,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-06-01,Turkey,TGO,C,21,4 (High),4,0.7833544747205352,1.2745389338526374,1.0587739372252856
2023-06-01,Turkmenistan,TKL,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-06-01,Turks & Caicos,TON,A,6,1 (Low),1,-1.229272728916408,-1.256587681263164,-1.2789604179271576
2023-06-01,Tuvalu,TTO,C,21,3 (Sensitive),3,0.7833544747205352,0.43083006214737035,0.6246907333791489
2023-06-01,US Minor Outlying Islands,UKR,AA,3,1 (Low),1,-1.6317981696437966,-1.256587681263164,-1.4860573666499646
2023-06-01,US Virgin Islands,ARE,A,6,1 (Low),1,-1.229272728916408,-1.256587681263164,-1.2789604179271576
2023-06-01,Uganda,TUN,C,21,3 (Sensitive),3,0.7833544747205352,0.43083006214737035,0.6246907333791489
2023-06-01,Ukraine,TUR,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-06-01,United Arab Emirates,TKM,BB,12,2 (Medium),2,-0.4242218474616308,-0.4128788095578968,-0.430683316635408
2023-06-01,United Kingdom,TCA,AA,3,2 (Medium),2,-1.6317981696437966,-0.4128788095578968,-1.0519741628038282
2023-06-01,United States,TUV,AA,3,1 (Low),1,-1.6317981696437966,-1.256587681263164,-1.4860573666499646
2023-06-01,Uruguay,UGA,BB,12,2 (Medium),2,-0.4242218474616308,-0.4128788095578968,-0.430683316635408
2023-06-01,Uzbekistan,GBR,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-06-01,Vanuatu,USA,C,21,3 (Sensitive),3,0.7833544747205352,0.43083006214737035,0.6246907333791489
2023-06-01,Vatican City,URY,AA,3,1 (Low),1,-1.6317981696437966,-1.256587681263164,-1.4860573666499646
2023-06-01,Venezuela,UMI,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-06-01,Vietnam,VIR,C,21,2 (Medium),2,0.7833544747205352,-0.4128788095578968,0.19060752953301238
2023-06-01,Wallis & Futuna,UZB,A,6,1 (Low),1,-1.229272728916408,-1.256587681263164,-1.2789604179271576
2023-06-01,Yemen,VUT,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-06-01,Zambia,VAT,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-06-01,Zimbabwe,VEN,D,22,4 (High),4,0.9175296216296647,1.2745389338526374,1.1278062534662212
2023-07-01,Afghanistan,AFG,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Albania,ALB,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Algeria,DZA,C,21,2 (Medium),2,0.7870854467738069,-0.405735075825954,0.19674691259138488
2023-07-01,American Samoa,ASM,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Andorra,AND,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Angola,AGO,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Anguilla,AIA,BB,12,1 (Low),1,-0.42447621256142,-1.2495204105082478,-0.8636510997976653
2023-07-01,Antarctica,ATA,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Antigua & Barbuda,ATG,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Argentina,ARG,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Armenia,ARM,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Aruba,ABW,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Australia,AUS,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Austria,AUT,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Azerbaijan,AZE,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,"BES Islands (Bonaire, St Eustatius, Saba)",BES,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Bahamas,BHS,B,15,3 (Sensitive),3,-0.02062232611634438,0.43805025885633986,0.21536010779763634
2023-07-01,Bahrain,BHR,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Bangladesh,BGD,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Barbados,BRB,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Belarus,BLR,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Belgium,BEL,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Belize,BLZ,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Benin,BEN,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Bermuda,BMU,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Bhutan,BTN,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Bosnia and Herzegovina,BOL,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Botswana,BIH,BB,12,1 (Low),1,-0.42447621256142,-1.2495204105082478,-0.8636510997976653
2023-07-01,Bouvet Island,BWA,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Brazil,BVT,B,15,3 (Sensitive),3,-0.02062232611634438,0.43805025885633986,0.21536010779763634
2023-07-01,British Indian Ocean Territory,BRA,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,British Virgin Islands,IOT,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Brunei,VGB,BB,12,2 (Medium),2,-0.42447621256142,-0.405735075825954,-0.4283239777182943
2023-07-01,Bulgaria,BRN,BB,12,2 (Medium),2,-0.42447621256142,-0.405735075825954,-0.4283239777182943
2023-07-01,Burkina Faso,BGR,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Burundi,BFA,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Cambodia,BDI,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Cameroon,KHM,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Canada,CMR,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Cape Verde Islands,CAN,C,21,2 (Medium),2,0.7870854467738069,-0.405735075825954,0.19674691259138488
2023-07-01,Cayman Islands,CPV,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Central African Republic,CYM,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Chad,CAF,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Chile,TCD,BB,12,2 (Medium),2,-0.42447621256142,-0.405735075825954,-0.4283239777182943
2023-07-01,China,CHL,B,15,1 (Low),1,-0.02062232611634438,-1.2495204105082478,-0.6552941363611056
2023-07-01,Christmas Island,CHN,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Cocos (Keeling) Islands,CXR,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Colombia,CCK,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Comoros,COL,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Congo (Democratic Rep Of),COM,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Congo (People's Rep Of),COD,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Cook Islands,COG,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Costa Rica,COK,B,15,3 (Sensitive),3,-0.02062232611634438,0.43805025885633986,0.21536010779763634
2023-07-01,Croatia,HRV,BB,12,2 (Medium),2,-0.42447621256142,-0.405735075825954,-0.4283239777182943
2023-07-01,Cuba,CUB,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Curacao,CUW,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Cyprus,CYP,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Czech Republic,CZE,BB,12,2 (Medium),2,-0.42447621256142,-0.405735075825954,-0.4283239777182943
2023-07-01,Côte d'Ivoire,CRI,C,21,2 (Medium),2,0.7870854467738069,-0.405735075825954,0.19674691259138488
2023-07-01,Denmark,DNK,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Djibouti,DJI,C,21,2 (Medium),2,0.7870854467738069,-0.405735075825954,0.19674691259138488
2023-07-01,Dominica,DMA,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Dominican Republic,DOM,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Egypt,ECU,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,El Salvador,EGY,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Equatorial Guinea,SLV,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Eritrea,GNQ,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Estonia,ERI,AA,3,2 (Medium),2,-1.6360378718966468,-0.405735075825954,-1.0533948680279734
2023-07-01,Eswatini,EST,C,21,4 (High),4,0.7870854467738069,1.2818355935386336,1.0674011567501267
2023-07-01,Ethiopia,SWZ,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Falkland Islands,ETH,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Faroe Islands,FLK,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Fiji,FRO,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Finland,FJI,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,France,FIN,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,French Guiana,FRA,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,French Polynesia,GUF,BB,12,1 (Low),1,-0.42447621256142,-1.2495204105082478,-0.8636510997976653
2023-07-01,French Southern Territory,PYF,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Gabon,ATF,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Gambia,GAB,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Georgia,GMB,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Germany,GEO,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Ghana,DEU,C,21,4 (High),4,0.7870854467738069,1.2818355935386336,1.0674011567501267
2023-07-01,Gibraltar,GHA,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Greece,GIB,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Greenland,GRC,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Grenada,GRL,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Guadeloupe,GRD,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Guam,GLP,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Guatemala,GUM,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Guinea (Rep Of),GTM,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Guinea Bissau,GIN,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Guyana,GNB,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Haiti,GUY,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Heard and McDonald Islands,HTI,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Honduras,HMD,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Hong Kong,HND,BB,12,2 (Medium),2,-0.42447621256142,-0.405735075825954,-0.4283239777182943
2023-07-01,Hungary,HKG,B,15,3 (Sensitive),3,-0.02062232611634438,0.43805025885633986,0.21536010779763634
2023-07-01,Iceland,HUN,BB,12,2 (Medium),2,-0.42447621256142,-0.405735075825954,-0.4283239777182943
2023-07-01,India,ISL,B,15,1 (Low),1,-0.02062232611634438,-1.2495204105082478,-0.6552941363611056
2023-07-01,Iran,IND,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Iraq,IDN,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Ireland,IRN,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Israel,IRQ,BB,12,1 (Low),1,-0.42447621256142,-1.2495204105082478,-0.8636510997976653
2023-07-01,Italy,IRL,A,6,2 (Medium),2,-1.2321839854515713,-0.405735075825954,-0.8450379045914139
2023-07-01,Jamaica,ISR,C,21,2 (Medium),2,0.7870854467738069,-0.405735075825954,0.19674691259138488
2023-07-01,Japan,ITA,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Jordan,JAM,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Kazakhstan,JPN,C,21,4 (High),4,0.7870854467738069,1.2818355935386336,1.0674011567501267
2023-07-01,Kenya,JOR,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Kiribati,KAZ,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Kuwait,KEN,B,15,1 (Low),1,-0.02062232611634438,-1.2495204105082478,-0.6552941363611056
2023-07-01,Kyrgyzstan,KIR,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Laos,KWT,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Latvia,KGZ,A,6,2 (Medium),2,-1.2321839854515713,-0.405735075825954,-0.8450379045914139
2023-07-01,Lebanon,LAO,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Lesotho,LVA,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Liberia,LBN,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Libya,LSO,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Liechtenstein,LBR,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Lithuania,LBY,A,6,2 (Medium),2,-1.2321839854515713,-0.405735075825954,-0.8450379045914139
2023-07-01,Luxembourg,LIE,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Macao,LTU,BB,12,2 (Medium),2,-0.42447621256142,-0.405735075825954,-0.4283239777182943
2023-07-01,Madagascar,LUX,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Malawi,MAC,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Malaysia,MDG,BB,12,2 (Medium),2,-0.42447621256142,-0.405735075825954,-0.4283239777182943
2023-07-01,Maldives,MWI,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Mali,MYS,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Malta,MDV,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Marshall Islands,MLI,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Martinique,MLT,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Mauritania,MHL,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Mauritius,MTQ,B,15,3 (Sensitive),3,-0.02062232611634438,0.43805025885633986,0.21536010779763634
2023-07-01,Mayotte,MRT,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Mexico,MUS,BB,12,2 (Medium),2,-0.42447621256142,-0.405735075825954,-0.4283239777182943
2023-07-01,Micronesia,MYT,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Moldova,MEX,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Mongolia,FSM,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Montenegro,MDA,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Montserrat,MCO,BB,12,1 (Low),1,-0.42447621256142,-1.2495204105082478,-0.8636510997976653
2023-07-01,Morocco,MNG,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Mozambique,MNE,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Myanmar (Burma),MSR,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Namibia,MAR,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Nauru,MOZ,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Nepal,MMR,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Netherlands,NAM,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,New Caledonia,NRU,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,New Zealand,NPL,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Nicaragua,NLD,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Niger,NCL,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Nigeria,NZL,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Niue,NIC,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Norfolk Island,NER,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,North Korea,NGA,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,North Macedonia,NIU,C,21,2 (Medium),2,0.7870854467738069,-0.405735075825954,0.19674691259138488
2023-07-01,Northern Mariana Islands,NFK,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Norway,PRK,B,15,1 (Low),1,-0.02062232611634438,-1.2495204105082478,-0.6552941363611056
2023-07-01,Oman,MKD,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Pakistan,MNP,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Palau,NOR,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Panama,OMN,BB,12,2 (Medium),2,-0.42447621256142,-0.405735075825954,-0.4283239777182943
2023-07-01,Papua New Guinea,PAK,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Paraguay,PLW,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Peru,PAN,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Philippines,PNG,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Pitcairn Islands,PRY,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Poland,PER,BB,12,2 (Medium),2,-0.42447621256142,-0.405735075825954,-0.4283239777182943
2023-07-01,Portugal,PHL,BB,12,1 (Low),1,-0.42447621256142,-1.2495204105082478,-0.8636510997976653
2023-07-01,Puerto Rico,PCN,BB,12,3 (Sensitive),3,-0.42447621256142,0.43805025885633986,0.00700314436107666
2023-07-01,Qatar,POL,BB,12,1 (Low),1,-0.42447621256142,-1.2495204105082478,-0.8636510997976653
2023-07-01,Reunion,PRT,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Romania,PRI,B,15,3 (Sensitive),3,-0.02062232611634438,0.43805025885633986,0.21536010779763634
2023-07-01,Russia,QAT,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Samoa,REU,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,San Marino,ROU,A,6,2 (Medium),2,-1.2321839854515713,-0.405735075825954,-0.8450379045914139
2023-07-01,Sao Tome & Principe,RUS,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Saudi Arabia,RWA,B,15,1 (Low),1,-0.02062232611634438,-1.2495204105082478,-0.6552941363611056
2023-07-01,Senegal,WSM,C,21,2 (Medium),2,0.7870854467738069,-0.405735075825954,0.19674691259138488
2023-07-01,Serbia,SMR,B,15,2 (Medium),2,-0.02062232611634438,-0.405735075825954,-0.2199670142817346
2023-07-01,Seychelles,STP,D,22,3 (Sensitive),3,0.9217034089221654,0.43805025885633986,0.7015263558162756
2023-07-01,Sierra Leone,SAU,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Singapore,SEN,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Slovakia,SRB,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Slovenia,SYC,A,6,2 (Medium),2,-1.2321839854515713,-0.405735075825954,-0.8450379045914139
2023-07-01,Solomon Islands,SLE,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Somalia,SGP,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,South Africa,SVK,B,15,3 (Sensitive),3,-0.02062232611634438,0.43805025885633986,0.21536010779763634
2023-07-01,South Georgia/Sandwich Islands,SVN,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,South Korea,SLB,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,South Sudan,SOM,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Spain,ZAF,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Sri Lanka,SGS,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,St Helena,KOR,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,St. Kitts & Nevis,SSD,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,St. Lucia,ESP,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,St. Maarten,LKA,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,St. Pierre Et Miquelon,SHN,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,St. Vincent & The Grenadines,KNA,C,21,3 (Sensitive),3,0.7870854467738069,0.43805025885633986,0.6320740346707558
2023-07-01,Sudan,LCA,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Suriname,MAF,D,22,4 (High),4,0.9217034089221654,1.2818355935386336,1.1368534778956467
2023-07-01,Svalbard & Jan Mayen,SPM,A,6,1 (Low),1,-1.2321839854515713,-1.2495204105082478,-1.280365026670785
2023-07-01,Sweden,VCT,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
2023-07-01,Switzerland,SDN,AA,3,1 (Low),1,-1.6360378718966468,-1.2495204105082478,-1.4887219901073445
