Moody_z,S&P_z,Fitch_z,date
0.6202065042133202,0.56559066262947,0.5435541320584824,2022-01-01
0.6202065042133202,0.56559066262947,0.5435541320584824,2022-02-01
0.6202065042133202,0.56559066262947,0.5435541320584824,2022-03-01
0.6202065042133202,0.56559066262947,0.5435541320584824,2022-04-01
0.6202065042133202,0.56559066262947,0.5435541320584824,2022-05-01
0.6202065042133202,0.56559066262947,0.5435541320584824,2022-06-01
0.6202065042133202,0.56559066262947,0.5435541320584824,2022-07-01
0.6202065042133202,0.56559066262947,0.5435541320584824,2022-08-01
0.6202065042133202,0.56559066262947,0.5435541320584824,2022-09-01
0.6202065042133202,0.56559066262947,0.5435541320584824,2022-10-01
0.6202065042133202,0.56559066262947,0.5435541320584824,2022-11-01
0.6202065042133202,0.56559066262947,0.5435541320584824,2022-12-01
0.6273022142324265,0.5565635736957495,0.5447282996633379,2023-01-01
0.6273022142324265,0.5565635736957495,0.5447282996633379,2023-02-01
0.6273022142324265,0.5565635736957495,0.5447282996633379,2023-03-01
0.6273022142324265,0.5565635736957495,0.5447282996633379,2023-04-01
0.6273022142324265,0.5565635736957495,0.5447282996633379,2023-05-01
0.6273022142324265,0.5565635736957495,0.5447282996633379,2023-06-01
0.6273022142324265,0.5565635736957495,0.5447282996633379,2023-07-01
0.6273022142324265,0.5565635736957495,0.5447282996633379,2023-08-01
0.6273022142324265,0.5565635736957495,0.5447282996633379,2023-09-01
0.6273022142324265,0.5565635736957495,0.5447282996633379,2023-10-01
0.6273022142324265,0.5565635736957495,0.5447282996633379,2023-11-01
0.6273022142324265,0.5565635736957495,0.5447282996633379,2023-12-01
0.6255750031933851,0.5534325183163514,0.5498803170232756,2024-01-01
0.6255750031933851,0.5534325183163514,0.5498803170232756,2024-02-01
0.6255750031933851,0.5534325183163514,0.5498803170232756,2024-03-01
0.6255750031933851,0.5534325183163514,0.5498803170232756,2024-04-01
0.6255750031933851,0.5534325183163514,0.5498803170232756,2024-05-01
0.6255750031933851,0.5534325183163514,0.5498803170232756,2024-06-01
0.6255750031933851,0.5534325183163514,0.5498803170232756,2024-07-01
0.6255750031933851,0.5534325183163514,0.5498803170232756,2024-08-01
0.6255750031933851,0.5534325183163514,0.5498803170232756,2024-09-01
0.6255750031933851,0.5534325183163514,0.5498803170232756,2024-10-01
0.6255750031933851,0.5534325183163514,0.5498803170232756,2024-11-01
0.6255750031933851,0.5534325183163514,0.5498803170232756,2024-12-01
0.6314777853886668,0.5442138027123024,0.5523288363810454,2025-01-01
0.6314777853886668,0.5442138027123024,0.5523288363810454,2025-02-01
0.6314777853886668,0.5442138027123024,0.5523288363810454,2025-03-01
0.6314777853886668,0.5442138027123024,0.5523288363810454,2025-04-01
0.6314777853886668,0.5442138027123024,0.5523288363810454,2025-05-01
