date,country,country_code,country_grade,country_grade_letter,short_term_risk_level,short_term_risk_value,country_grade_numeric,zscore_grade,zscore_risk
2024-12-01,Equatorial Guinea,,,,,,,0.9234030727429586,1.3026748725598023
2025-01-01,Equatorial Guinea,GNQ,D,D,4 (High),4.0,22.0,0.9741131055669616,1.4362124740535651
2025-02-01,Equatorial Guinea,,,,,,,0.9741131055669616,1.4362124740535651
2025-03-01,Equatorial Guinea,,,,,,,0.9741131055669616,1.4362124740535651
2025-04-01,Equatorial Guinea,GNQ,D,D,4 (High),4.0,22.0,0.9749937655246032,1.4362124740535651
2023-01-01,Eritrea,ERI,D,D,4 (High),4.0,22.0,0.9085035987399755,1.2696250173552184
2023-02-01,Eritrea,,,,,,,0.9085035987399755,1.2696250173552184
2023-03-01,Eritrea,,,,,,,0.9085035987399755,1.2696250173552184
2023-04-01,Eritrea,ERI,D,D,4 (High),4.0,22.0,0.9140098520767564,1.2779653712251136
2023-05-01,Eritrea,,,,,,,0.9140098520767564,1.2779653712251136
2023-06-01,Eritrea,,,,,,,0.9140098520767564,1.2779653712251136
2023-07-01,Eritrea,ERI,D,D,4 (High),4.0,22.0,0.9190003904519592,1.286395771805557
2023-08-01,Eritrea,,,,,,,0.9190003904519592,1.286395771805557
2023-09-01,Eritrea,,,,,,,0.9190003904519592,1.286395771805557
2023-10-01,Eritrea,ERI,D,D,4 (High),4.0,22.0,0.9206242305734492,1.2811997768564642
2023-11-01,Eritrea,,,,,,,0.9206242305734492,1.2811997768564642
2023-12-01,Eritrea,,,,,,,0.9206242305734492,1.2811997768564642
2024-01-01,Eritrea,ERI,D,D,4 (High),4.0,22.0,0.9234030727429586,1.3026748725598023
2024-02-01,Eritrea,,,,,,,0.9234030727429586,1.3026748725598023
2024-03-01,Eritrea,,,,,,,0.9234030727429586,1.3026748725598023
2024-04-01,Eritrea,,,,,,,0.9234030727429586,1.3026748725598023
2024-05-01,Eritrea,,,,,,,0.9234030727429586,1.3026748725598023
2024-06-01,Eritrea,,,,,,,0.9234030727429586,1.3026748725598023
2024-07-01,Eritrea,,,,,,,0.9234030727429586,1.3026748725598023
2024-08-01,Eritrea,,,,,,,0.9234030727429586,1.3026748725598023
2024-09-01,Eritrea,,,,,,,0.9234030727429586,1.3026748725598023
2024-10-01,Eritrea,,,,,,,0.9234030727429586,1.3026748725598023
2024-11-01,Eritrea,,,,,,,0.9234030727429586,1.3026748725598023
2024-12-01,Eritrea,,,,,,,0.9234030727429586,1.3026748725598023
2025-01-01,Eritrea,ERI,D,D,4 (High),4.0,22.0,0.9741131055669616,1.4362124740535651
2025-02-01,Eritrea,,,,,,,0.9741131055669616,1.4362124740535651
2025-03-01,Eritrea,,,,,,,0.9741131055669616,1.4362124740535651
2025-04-01,Eritrea,ERI,D,D,4 (High),4.0,22.0,0.9749937655246032,1.4362124740535651
2023-01-01,Estonia,EST,AA,AA,2 (Medium),2.0,3.0,-1.7064951925585958,-0.437221860281267
2023-02-01,Estonia,,,,,,,-1.7064951925585958,-0.437221860281267
2023-03-01,Estonia,,,,,,,-1.7064951925585958,-0.437221860281267
2023-04-01,Estonia,EST,AA,AA,2 (Medium),2.0,3.0,-1.701224568887672,-0.4287910127136894
2023-05-01,Estonia,,,,,,,-1.701224568887672,-0.4287910127136894
2023-06-01,Estonia,,,,,,,-1.701224568887672,-0.4287910127136894
2023-07-01,Estonia,EST,AA,AA,2 (Medium),2.0,3.0,-1.7066177621207863,-0.420390775099855
2023-08-01,Estonia,,,,,,,-1.7066177621207863,-0.420390775099855
2023-09-01,Estonia,,,,,,,-1.7066177621207863,-0.420390775099855
2023-10-01,Estonia,EST,AA,AA,2 (Medium),2.0,3.0,-1.686459218267809,-0.4076544744543296
2023-11-01,Estonia,,,,,,,-1.686459218267809,-0.4076544744543296
2023-12-01,Estonia,,,,,,,-1.686459218267809,-0.4076544744543296
2024-01-01,Estonia,EST,AA,AA,2 (Medium),2.0,3.0,-1.6838924262098902,-0.3870567512717623
2024-02-01,Estonia,,,,,,,-1.6838924262098902,-0.3870567512717623
2024-03-01,Estonia,,,,,,,-1.6838924262098902,-0.3870567512717623
2024-04-01,Estonia,,,,,,,-1.6838924262098902,-0.3870567512717623
2024-05-01,Estonia,,,,,,,-1.6838924262098902,-0.3870567512717623
2024-06-01,Estonia,,,,,,,-1.6838924262098902,-0.3870567512717623
2024-07-01,Estonia,,,,,,,-1.6838924262098902,-0.3870567512717623
2024-08-01,Estonia,,,,,,,-1.6838924262098902,-0.3870567512717623
2024-09-01,Estonia,,,,,,,-1.6838924262098902,-0.3870567512717623
2024-10-01,Estonia,,,,,,,-1.6838924262098902,-0.3870567512717623
2024-11-01,Estonia,,,,,,,-1.6838924262098902,-0.3870567512717623
2024-12-01,Estonia,,,,,,,-1.6838924262098902,-0.3870567512717623
2025-01-01,Estonia,EST,A,A,1 (Low),1.0,6.0,-1.22000573415668,-1.0627972307996385
2025-02-01,Estonia,,,,,,,-1.22000573415668,-1.0627972307996385
2025-03-01,Estonia,,,,,,,-1.22000573415668,-1.0627972307996385
2025-04-01,Estonia,EST,A,A,1 (Low),1.0,6.0,-1.2364446076764524,-1.0627972307996385
2023-01-01,Eswatini,SWZ,C,C,4 (High),4.0,21.0,0.7708720834084719,1.2696250173552184
2023-02-01,Eswatini,,,,,,,0.7708720834084719,1.2696250173552184
2023-03-01,Eswatini,,,,,,,0.7708720834084719,1.2696250173552184
2023-04-01,Eswatini,SWZ,C,C,4 (High),4.0,21.0,0.7763659351838916,1.2779653712251136
2023-05-01,Eswatini,,,,,,,0.7763659351838916,1.2779653712251136
2023-06-01,Eswatini,,,,,,,0.7763659351838916,1.2779653712251136
2023-07-01,Eswatini,SWZ,C,C,4 (High),4.0,21.0,0.7808099613691831,1.286395771805557
2023-08-01,Eswatini,,,,,,,0.7808099613691831,1.286395771805557
2023-09-01,Eswatini,,,,,,,0.7808099613691831,1.286395771805557
2023-10-01,Eswatini,SWZ,C,C,4 (High),4.0,21.0,0.783409312213383,1.2811997768564642
2023-11-01,Eswatini,,,,,,,0.783409312213383,1.2811997768564642
2023-12-01,Eswatini,,,,,,,0.783409312213383,1.2811997768564642
2024-01-01,Eswatini,SWZ,C,C,4 (High),4.0,21.0,0.7861769938507034,1.3026748725598023
2024-02-01,Eswatini,,,,,,,0.7861769938507034,1.3026748725598023
2024-03-01,Eswatini,,,,,,,0.7861769938507034,1.3026748725598023
2024-04-01,Eswatini,,,,,,,0.7861769938507034,1.3026748725598023
2024-05-01,Eswatini,,,,,,,0.7861769938507034,1.3026748725598023
2024-06-01,Eswatini,,,,,,,0.7861769938507034,1.3026748725598023
2024-07-01,Eswatini,,,,,,,0.7861769938507034,1.3026748725598023
2024-08-01,Eswatini,,,,,,,0.7861769938507034,1.3026748725598023
2024-09-01,Eswatini,,,,,,,0.7861769938507034,1.3026748725598023
2024-10-01,Eswatini,,,,,,,0.7861769938507034,1.3026748725598023
2024-11-01,Eswatini,,,,,,,0.7861769938507034,1.3026748725598023
2024-12-01,Eswatini,,,,,,,0.7861769938507034,1.3026748725598023
2025-01-01,Eswatini,SWZ,C,C,3 (Sensitive),3.0,21.0,0.836980678084234,0.6032092391024972
2025-02-01,Eswatini,,,,,,,0.836980678084234,0.6032092391024972
2025-03-01,Eswatini,,,,,,,0.836980678084234,0.6032092391024972
2025-04-01,Eswatini,SWZ,C,C,3 (Sensitive),3.0,21.0,0.8367788671995373,0.6032092391024972
2023-01-01,Ethiopia,ETH,D,D,4 (High),4.0,22.0,0.9085035987399755,1.2696250173552184
2023-02-01,Ethiopia,,,,,,,0.9085035987399755,1.2696250173552184
2023-03-01,Ethiopia,,,,,,,0.9085035987399755,1.2696250173552184
2023-04-01,Ethiopia,ETH,D,D,4 (High),4.0,22.0,0.9140098520767564,1.2779653712251136
2023-05-01,Ethiopia,,,,,,,0.9140098520767564,1.2779653712251136
2023-06-01,Ethiopia,,,,,,,0.9140098520767564,1.2779653712251136
2023-07-01,Ethiopia,ETH,D,D,4 (High),4.0,22.0,0.9190003904519592,1.286395771805557
2023-08-01,Ethiopia,,,,,,,0.9190003904519592,1.286395771805557
2023-09-01,Ethiopia,,,,,,,0.9190003904519592,1.286395771805557
2023-10-01,Ethiopia,ETH,D,D,4 (High),4.0,22.0,0.9206242305734492,1.2811997768564642
2023-11-01,Ethiopia,,,,,,,0.9206242305734492,1.2811997768564642
2023-12-01,Ethiopia,,,,,,,0.9206242305734492,1.2811997768564642
2024-01-01,Ethiopia,ETH,D,D,4 (High),4.0,22.0,0.9234030727429586,1.3026748725598023
2024-02-01,Ethiopia,,,,,,,0.9234030727429586,1.3026748725598023
2024-03-01,Ethiopia,,,,,,,0.9234030727429586,1.3026748725598023
2024-04-01,Ethiopia,,,,,,,0.9234030727429586,1.3026748725598023
2024-05-01,Ethiopia,,,,,,,0.9234030727429586,1.3026748725598023
2024-06-01,Ethiopia,,,,,,,0.9234030727429586,1.3026748725598023
2024-07-01,Ethiopia,,,,,,,0.9234030727429586,1.3026748725598023
2024-08-01,Ethiopia,,,,,,,0.9234030727429586,1.3026748725598023
2024-09-01,Ethiopia,,,,,,,0.9234030727429586,1.3026748725598023
2024-10-01,Ethiopia,,,,,,,0.9234030727429586,1.3026748725598023
2024-11-01,Ethiopia,,,,,,,0.9234030727429586,1.3026748725598023
2024-12-01,Ethiopia,,,,,,,0.9234030727429586,1.3026748725598023
2025-01-01,Ethiopia,ETH,D,D,4 (High),4.0,22.0,0.9741131055669616,1.4362124740535651
2025-02-01,Ethiopia,,,,,,,0.9741131055669616,1.4362124740535651
2025-03-01,Ethiopia,,,,,,,0.9741131055669616,1.4362124740535651
2025-04-01,Ethiopia,ETH,D,D,4 (High),4.0,22.0,0.9749937655246032,1.4362124740535651
2023-01-01,Faroe Islands,FRO,A,A,1 (Low),1.0,6.0,-1.2936006465640846,-1.2906452990995096
2023-02-01,Faroe Islands,,,,,,,-1.2936006465640846,-1.2906452990995096
2023-03-01,Faroe Islands,,,,,,,-1.2936006465640846,-1.2906452990995096
2023-04-01,Faroe Islands,FRO,A,A,1 (Low),1.0,6.0,-1.288292818209078,-1.2821692046830908
2023-05-01,Faroe Islands,,,,,,,-1.288292818209078,-1.2821692046830908
2023-06-01,Faroe Islands,,,,,,,-1.288292818209078,-1.2821692046830908
2023-07-01,Faroe Islands,FRO,A,A,1 (Low),1.0,6.0,-1.2920464748724585,-1.2737840485525609
2023-08-01,Faroe Islands,,,,,,,-1.2920464748724585,-1.2737840485525609
2023-09-01,Faroe Islands,,,,,,,-1.2920464748724585,-1.2737840485525609
2023-10-01,Faroe Islands,FRO,A,A,1 (Low),1.0,6.0,-1.2748144631876104,-1.2520816001097266
2023-11-01,Faroe Islands,,,,,,,-1.2748144631876104,-1.2520816001097266
2023-12-01,Faroe Islands,,,,,,,-1.2748144631876104,-1.2520816001097266
2024-01-01,Faroe Islands,FRO,A,A,1 (Low),1.0,6.0,-1.2722141895331247,-1.2319225631875448
2024-02-01,Faroe Islands,,,,,,,-1.2722141895331247,-1.2319225631875448
2024-03-01,Faroe Islands,,,,,,,-1.2722141895331247,-1.2319225631875448
2024-04-01,Faroe Islands,,,,,,,-1.2722141895331247,-1.2319225631875448
2024-05-01,Faroe Islands,,,,,,,-1.2722141895331247,-1.2319225631875448
2024-06-01,Faroe Islands,,,,,,,-1.2722141895331247,-1.2319225631875448
2024-07-01,Faroe Islands,,,,,,,-1.2722141895331247,-1.2319225631875448
2024-08-01,Faroe Islands,,,,,,,-1.2722141895331247,-1.2319225631875448
2024-09-01,Faroe Islands,,,,,,,-1.2722141895331247,-1.2319225631875448
2024-10-01,Faroe Islands,,,,,,,-1.2722141895331247,-1.2319225631875448
2024-11-01,Faroe Islands,,,,,,,-1.2722141895331247,-1.2319225631875448
2024-12-01,Faroe Islands,,,,,,,-1.2722141895331247,-1.2319225631875448
2025-01-01,Faroe Islands,FRO,A,A,1 (Low),1.0,6.0,-1.22000573415668,-1.0627972307996385
2025-02-01,Faroe Islands,,,,,,,-1.22000573415668,-1.0627972307996385
2025-03-01,Faroe Islands,,,,,,,-1.22000573415668,-1.0627972307996385
2025-04-01,Faroe Islands,FRO,A,A,1 (Low),1.0,6.0,-1.2364446076764524,-1.0627972307996385
2023-01-01,Fiji,FJI,D,D,3 (Sensitive),3.0,22.0,0.9085035987399755,0.4162015785369756
2023-02-01,Fiji,,,,,,,0.9085035987399755,0.4162015785369756
2023-03-01,Fiji,,,,,,,0.9085035987399755,0.4162015785369756
2023-04-01,Fiji,FJI,D,D,3 (Sensitive),3.0,22.0,0.9140098520767564,0.424587179255712
2023-05-01,Fiji,,,,,,,0.9140098520767564,0.424587179255712
2023-06-01,Fiji,,,,,,,0.9140098520767564,0.424587179255712
2023-07-01,Fiji,FJI,D,D,3 (Sensitive),3.0,22.0,0.9190003904519592,0.4330024983528509
2023-08-01,Fiji,,,,,,,0.9190003904519592,0.4330024983528509
2023-09-01,Fiji,,,,,,,0.9190003904519592,0.4330024983528509
2023-10-01,Fiji,FJI,D,D,3 (Sensitive),3.0,22.0,0.9206242305734492,0.4367726512010673
2023-11-01,Fiji,,,,,,,0.9206242305734492,0.4367726512010673
2023-12-01,Fiji,,,,,,,0.9206242305734492,0.4367726512010673
2024-01-01,Fiji,FJI,D,D,3 (Sensitive),3.0,22.0,0.9234030727429586,0.45780906064402
2024-02-01,Fiji,,,,,,,0.9234030727429586,0.45780906064402
2024-03-01,Fiji,,,,,,,0.9234030727429586,0.45780906064402
2024-04-01,Fiji,,,,,,,0.9234030727429586,0.45780906064402
2024-05-01,Fiji,,,,,,,0.9234030727429586,0.45780906064402
2024-06-01,Fiji,,,,,,,0.9234030727429586,0.45780906064402
2024-07-01,Fiji,,,,,,,0.9234030727429586,0.45780906064402
2024-08-01,Fiji,,,,,,,0.9234030727429586,0.45780906064402
2024-09-01,Fiji,,,,,,,0.9234030727429586,0.45780906064402
2024-10-01,Fiji,,,,,,,0.9234030727429586,0.45780906064402
2024-11-01,Fiji,,,,,,,0.9234030727429586,0.45780906064402
2024-12-01,Fiji,,,,,,,0.9234030727429586,0.45780906064402
2025-01-01,Fiji,FJI,D,D,3 (Sensitive),3.0,22.0,0.9741131055669616,0.6032092391024972
2025-02-01,Fiji,,,,,,,0.9741131055669616,0.6032092391024972
2025-03-01,Fiji,,,,,,,0.9741131055669616,0.6032092391024972
2025-04-01,Fiji,FJI,D,D,3 (Sensitive),3.0,22.0,0.9749937655246032,0.6032092391024972
2023-01-01,Finland,FIN,AA,AA,1 (Low),1.0,3.0,-1.7064951925585958,-1.2906452990995096
2023-02-01,Finland,,,,,,,-1.7064951925585958,-1.2906452990995096
2023-03-01,Finland,,,,,,,-1.7064951925585958,-1.2906452990995096
2023-04-01,Finland,FIN,AA,AA,1 (Low),1.0,3.0,-1.701224568887672,-1.2821692046830908
2023-05-01,Finland,,,,,,,-1.701224568887672,-1.2821692046830908
2023-06-01,Finland,,,,,,,-1.701224568887672,-1.2821692046830908
2023-07-01,Finland,FIN,AA,AA,1 (Low),1.0,3.0,-1.7066177621207863,-1.2737840485525609
2023-08-01,Finland,,,,,,,-1.7066177621207863,-1.2737840485525609
2023-09-01,Finland,,,,,,,-1.7066177621207863,-1.2737840485525609
2023-10-01,Finland,FIN,AA,AA,1 (Low),1.0,3.0,-1.686459218267809,-1.2520816001097266
2023-11-01,Finland,,,,,,,-1.686459218267809,-1.2520816001097266
2023-12-01,Finland,,,,,,,-1.686459218267809,-1.2520816001097266
2024-01-01,Finland,FIN,AA,AA,1 (Low),1.0,3.0,-1.6838924262098902,-1.2319225631875448
2024-02-01,Finland,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-03-01,Finland,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-04-01,Finland,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-05-01,Finland,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-06-01,Finland,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-07-01,Finland,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-08-01,Finland,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-09-01,Finland,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-10-01,Finland,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-11-01,Finland,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-12-01,Finland,,,,,,,-1.6838924262098902,-1.2319225631875448
2025-01-01,Finland,FIN,AA,AA,1 (Low),1.0,3.0,-1.6314030166048628,-1.0627972307996385
2025-02-01,Finland,,,,,,,-1.6314030166048628,-1.0627972307996385
2025-03-01,Finland,,,,,,,-1.6314030166048628,-1.0627972307996385
2025-04-01,Finland,FIN,AA,AA,1 (Low),1.0,3.0,-1.6510893026516502,-1.0627972307996385
2023-01-01,France,FRA,AA,AA,1 (Low),1.0,3.0,-1.7064951925585958,-1.2906452990995096
2023-02-01,France,,,,,,,-1.7064951925585958,-1.2906452990995096
2023-03-01,France,,,,,,,-1.7064951925585958,-1.2906452990995096
2023-04-01,France,FRA,AA,AA,1 (Low),1.0,3.0,-1.701224568887672,-1.2821692046830908
2023-05-01,France,,,,,,,-1.701224568887672,-1.2821692046830908
2023-06-01,France,,,,,,,-1.701224568887672,-1.2821692046830908
2023-07-01,France,FRA,AA,AA,1 (Low),1.0,3.0,-1.7066177621207863,-1.2737840485525609
2023-08-01,France,,,,,,,-1.7066177621207863,-1.2737840485525609
2023-09-01,France,,,,,,,-1.7066177621207863,-1.2737840485525609
2023-10-01,France,FRA,AA,AA,1 (Low),1.0,3.0,-1.686459218267809,-1.2520816001097266
2023-11-01,France,,,,,,,-1.686459218267809,-1.2520816001097266
2023-12-01,France,,,,,,,-1.686459218267809,-1.2520816001097266
2024-01-01,France,FRA,AA,AA,1 (Low),1.0,3.0,-1.6838924262098902,-1.2319225631875448
2024-02-01,France,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-03-01,France,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-04-01,France,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-05-01,France,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-06-01,France,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-07-01,France,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-08-01,France,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-09-01,France,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-10-01,France,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-11-01,France,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-12-01,France,,,,,,,-1.6838924262098902,-1.2319225631875448
2025-01-01,France,FRA,AA,AA,1 (Low),1.0,3.0,-1.6314030166048628,-1.0627972307996385
2025-02-01,France,,,,,,,-1.6314030166048628,-1.0627972307996385
2025-03-01,France,,,,,,,-1.6314030166048628,-1.0627972307996385
2025-04-01,France,FRA,A,A,1 (Low),1.0,6.0,-1.2364446076764524,-1.0627972307996385
2023-01-01,French Guiana,GUF,AA,AA,1 (Low),1.0,3.0,-1.7064951925585958,-1.2906452990995096
2023-02-01,French Guiana,,,,,,,-1.7064951925585958,-1.2906452990995096
2023-03-01,French Guiana,,,,,,,-1.7064951925585958,-1.2906452990995096
2023-04-01,French Guiana,GUF,AA,AA,1 (Low),1.0,3.0,-1.701224568887672,-1.2821692046830908
2023-05-01,French Guiana,,,,,,,-1.701224568887672,-1.2821692046830908
2023-06-01,French Guiana,,,,,,,-1.701224568887672,-1.2821692046830908
2023-07-01,French Guiana,GUF,AA,AA,1 (Low),1.0,3.0,-1.7066177621207863,-1.2737840485525609
2023-08-01,French Guiana,,,,,,,-1.7066177621207863,-1.2737840485525609
2023-09-01,French Guiana,,,,,,,-1.7066177621207863,-1.2737840485525609
2023-10-01,French Guiana,GUF,AA,AA,1 (Low),1.0,3.0,-1.686459218267809,-1.2520816001097266
2023-11-01,French Guiana,,,,,,,-1.686459218267809,-1.2520816001097266
2023-12-01,French Guiana,,,,,,,-1.686459218267809,-1.2520816001097266
2024-01-01,French Guiana,GUF,AA,AA,1 (Low),1.0,3.0,-1.6838924262098902,-1.2319225631875448
2024-02-01,French Guiana,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-03-01,French Guiana,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-04-01,French Guiana,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-05-01,French Guiana,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-06-01,French Guiana,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-07-01,French Guiana,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-08-01,French Guiana,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-09-01,French Guiana,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-10-01,French Guiana,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-11-01,French Guiana,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-12-01,French Guiana,,,,,,,-1.6838924262098902,-1.2319225631875448
2025-01-01,French Guiana,GUF,AA,AA,1 (Low),1.0,3.0,-1.6314030166048628,-1.0627972307996385
2025-02-01,French Guiana,,,,,,,-1.6314030166048628,-1.0627972307996385
2025-03-01,French Guiana,,,,,,,-1.6314030166048628,-1.0627972307996385
2025-04-01,French Guiana,GUF,AA,AA,1 (Low),1.0,3.0,-1.6510893026516502,-1.0627972307996385
2023-01-01,French Polynesia,PYF,BB,BB,1 (Low),1.0,12.0,-0.467811554575062,-1.2906452990995096
2023-02-01,French Polynesia,,,,,,,-0.467811554575062,-1.2906452990995096
2023-03-01,French Polynesia,,,,,,,-0.467811554575062,-1.2906452990995096
2023-04-01,French Polynesia,PYF,BB,BB,1 (Low),1.0,12.0,-0.4624293168518901,-1.2821692046830908
2023-05-01,French Polynesia,,,,,,,-0.4624293168518901,-1.2821692046830908
2023-06-01,French Polynesia,,,,,,,-0.4624293168518901,-1.2821692046830908
2023-07-01,French Polynesia,PYF,BB,BB,1 (Low),1.0,12.0,-0.4629039003758017,-1.2737840485525609
2023-08-01,French Polynesia,,,,,,,-0.4629039003758017,-1.2737840485525609
2023-09-01,French Polynesia,,,,,,,-0.4629039003758017,-1.2737840485525609
2023-10-01,French Polynesia,PYF,BB,BB,1 (Low),1.0,12.0,-0.4515249530272131,-1.2520816001097266
2023-11-01,French Polynesia,,,,,,,-0.4515249530272131,-1.2520816001097266
2023-12-01,French Polynesia,,,,,,,-0.4515249530272131,-1.2520816001097266
2024-01-01,French Polynesia,PYF,BB,BB,1 (Low),1.0,12.0,-0.4488577161795934,-1.2319225631875448
2024-02-01,French Polynesia,,,,,,,-0.4488577161795934,-1.2319225631875448
2024-03-01,French Polynesia,,,,,,,-0.4488577161795934,-1.2319225631875448
2024-04-01,French Polynesia,,,,,,,-0.4488577161795934,-1.2319225631875448
2024-05-01,French Polynesia,,,,,,,-0.4488577161795934,-1.2319225631875448
2024-06-01,French Polynesia,,,,,,,-0.4488577161795934,-1.2319225631875448
2024-07-01,French Polynesia,,,,,,,-0.4488577161795934,-1.2319225631875448
2024-08-01,French Polynesia,,,,,,,-0.4488577161795934,-1.2319225631875448
2024-09-01,French Polynesia,,,,,,,-0.4488577161795934,-1.2319225631875448
2024-10-01,French Polynesia,,,,,,,-0.4488577161795934,-1.2319225631875448
2024-11-01,French Polynesia,,,,,,,-0.4488577161795934,-1.2319225631875448
2024-12-01,French Polynesia,,,,,,,-0.4488577161795934,-1.2319225631875448
2025-01-01,French Polynesia,PYF,BB,BB,1 (Low),1.0,12.0,-0.3972111692603144,-1.0627972307996385
2025-02-01,French Polynesia,,,,,,,-0.3972111692603144,-1.0627972307996385
2025-03-01,French Polynesia,,,,,,,-0.3972111692603144,-1.0627972307996385
2025-04-01,French Polynesia,PYF,BB,BB,1 (Low),1.0,12.0,-0.4071552177260565,-1.0627972307996385
2023-01-01,Gabon,GAB,D,D,3 (Sensitive),3.0,22.0,0.9085035987399755,0.4162015785369756
2023-02-01,Gabon,,,,,,,0.9085035987399755,0.4162015785369756
2023-03-01,Gabon,,,,,,,0.9085035987399755,0.4162015785369756
2023-04-01,Gabon,GAB,D,D,3 (Sensitive),3.0,22.0,0.9140098520767564,0.424587179255712
2023-05-01,Gabon,,,,,,,0.9140098520767564,0.424587179255712
2023-06-01,Gabon,,,,,,,0.9140098520767564,0.424587179255712
2023-07-01,Gabon,GAB,D,D,3 (Sensitive),3.0,22.0,0.9190003904519592,0.4330024983528509
2023-08-01,Gabon,,,,,,,0.9190003904519592,0.4330024983528509
2023-09-01,Gabon,,,,,,,0.9190003904519592,0.4330024983528509
2023-10-01,Gabon,GAB,D,D,3 (Sensitive),3.0,22.0,0.9206242305734492,0.4367726512010673
